RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
37135,490140000,2008-09-22T00:00:00.000Z,0,2008:4727
37136,490141000,2012-04-27T00:00:00.000Z,190000,2012:1717
37137,490141000,2002-04-13T00:00:00.000Z,0,WB46:222
37138,490141000,2013-12-11T00:00:00.000Z,207000,2013:5912
37139,490141000,2003-04-04T00:00:00.000Z,0,WB46:921
37140,490142000,2010-01-27T00:00:00.000Z,245000,2010:338
37141,490142000,1998-07-31T00:00:00.000Z,106000,728:634
37142,490142000,2008-07-14T00:00:00.000Z,0,2008:3459
37143,490142000,2006-04-12T00:00:00.000Z,270000,1077:601
37144,490142000,1988-12-12T00:00:00.000Z,89500,522:366
37145,490142000,1987-08-19T00:00:00.000Z,83500,0:0
37146,490143000,1989-02-03T00:00:00.000Z,78000,524:321
37147,490143000,1994-06-30T00:00:00.000Z,85250,634:452
37148,490144000,2014-07-31T00:00:00.000Z,270000,2014:2679
37149,490144000,2010-06-18T00:00:00.000Z,220000,2010:2150
37150,490145000,2004-09-29T00:00:00.000Z,184000,997:754
37151,490145000,1995-02-14T00:00:00.000Z,0,CO267:484
37152,490146000,1999-05-14T00:00:00.000Z,128000,753:658
37153,490146000,1988-07-01T00:00:00.000Z,100000,0:0
37154,490146000,1991-09-06T00:00:00.000Z,0,565:656
37155,490147000,1981-05-14T00:00:00.000Z,41900,419:729
37156,490148000,1973-03-15T00:00:00.000Z,24600,344:204
37157,490148000,2014-10-02T00:00:00.000Z,0,W2014:404
37158,490148000,2015-06-08T00:00:00.000Z,385000,2015:1953
37159,490149000,1977-10-27T00:00:00.000Z,500,388:717
37160,490149000,1993-10-01T00:00:00.000Z,2500,613:7
37161,490149000,2016-05-19T00:00:00.000Z,0,2016:1758
37162,490150000,2016-06-06T00:00:00.000Z,0,2016:1979
37163,490150000,1980-10-29T00:00:00.000Z,33240,415:467
37164,490151000,1990-06-15T00:00:00.000Z,0,WB33:107
37165,490151000,1972-06-02T00:00:00.000Z,8000,336:208
37166,490154000,1995-04-05T00:00:00.000Z,95500,649:573
37167,490154000,1987-08-26T00:00:00.000Z,75250,500:731
37168,490155000,2006-12-14T00:00:00.000Z,0,1120:330
37169,490155000,1974-10-31T00:00:00.000Z,23500,0:0
37170,490155000,1997-07-15T00:00:00.000Z,0,698:433
37171,490156000,1994-11-15T00:00:00.000Z,81000,642:687
37172,490156000,1979-05-30T00:00:00.000Z,38500,402:295
37173,490156000,2015-10-27T00:00:00.000Z,0,2015:3996
37174,490157000,2007-06-26T00:00:00.000Z,515000,1147:823
37175,490157000,2005-03-02T00:00:00.000Z,0,1018:170
37176,490157000,2005-03-02T00:00:00.000Z,0,1018:170
37177,490157000,2002-07-09T00:00:00.000Z,168000,860:93
37178,490157000,1996-07-15T00:00:00.000Z,95000,675:792
37179,490157000,1985-10-25T00:00:00.000Z,53500,0:0
37180,490157000,2012-09-14T00:00:00.000Z,392000,2012:4178
37181,490158100,1994-05-18T00:00:00.000Z,130000,630:678
37182,490158100,1992-09-28T00:00:00.000Z,25000,588:605
37183,490158100,2013-09-11T00:00:00.000Z,364000,2013:4542
37184,490158200,1994-06-03T00:00:00.000Z,25000,632:301
37185,490158200,1995-02-14T00:00:00.000Z,127000,647:135
37186,490160000,2005-07-06T00:00:00.000Z,214208,1037:371
37187,490160000,1991-12-06T00:00:00.000Z,89950,570:677
37188,490160000,1971-10-15T00:00:00.000Z,24500,0:0
37189,490160000,2000-02-03T00:00:00.000Z,0,774:674
37190,490161000,1977-04-05T00:00:00.000Z,2300,383:120
37191,490161000,1999-04-12T00:00:00.000Z,29000,750:382
37192,490162000,1967-02-01T00:00:00.000Z,16000,285:140
37193,490163000,2000-07-18T00:00:00.000Z,0,786:464
37194,490163000,1990-07-31T00:00:00.000Z,85000,0:0
37195,490163000,2008-08-04T00:00:00.000Z,0,2008:3891
37196,490163000,1997-04-22T00:00:00.000Z,94330,692:268
37197,490164000,2013-08-30T00:00:00.000Z,229900,2013:4327
37198,490164000,1985-06-13T00:00:00.000Z,39000,464:87
37199,490164000,1995-02-01T00:00:00.000Z,84000,646:560
37200,490165000,1992-04-17T00:00:00.000Z,0,578:65
37201,490165000,1986-05-29T00:00:00.000Z,70000,477:857
37202,490166000,2017-11-28T00:00:00.000Z,200000,2017:4487
37203,490166000,1962-01-01T00:00:00.000Z,16100,CO379:173
37204,490167000,2005-03-18T00:00:00.000Z,0,1020:524
37205,490167000,1998-05-04T00:00:00.000Z,120000,719:858
37206,490167000,1972-02-14T00:00:00.000Z,5600,333:226
37207,490167000,1966-03-19T00:00:00.000Z,18400,0:0
37208,490167000,1998-01-29T00:00:00.000Z,0,711:390
37209,490168000,1973-08-28T00:00:00.000Z,32000,350:259
37210,490168000,2013-02-20T00:00:00.000Z,220000,2013:860
37211,490169000,1997-03-13T00:00:00.000Z,0,689:551
37212,490169000,1970-11-17T00:00:00.000Z,22800,321:330
37213,490170000,2010-07-20T00:00:00.000Z,0,2010:2585
37214,490170000,1983-04-29T00:00:00.000Z,62000,0:0
37215,490170000,1992-08-13T00:00:00.000Z,97000,585:889
37216,490171000,1978-07-10T00:00:00.000Z,31000,394:394
37217,490171000,2004-06-25T00:00:00.000Z,155000,982:470
37218,490172000,2011-01-19T00:00:00.000Z,0,2011:249
37219,490172000,1979-04-27T00:00:00.000Z,41000,401:381
37220,490172000,2004-08-17T00:00:00.000Z,0,991:502
37221,490173000,2014-07-02T00:00:00.000Z,115000,2014:2233
37222,490173000,2013-12-18T00:00:00.000Z,139177,2013:6037
37223,490173000,2013-05-14T00:00:00.000Z,0,W2013:170
37224,490173000,2015-10-29T00:00:00.000Z,255000,2015:4030
37225,490173000,2017-12-18T00:00:00.000Z,0,2017:4742
37226,490173000,1964-02-27T00:00:00.000Z,4000,250:421
37227,490174000,2017-12-18T00:00:00.000Z,0,2017:4742
37228,490174000,1963-12-31T00:00:00.000Z,9469,248:477
37229,490175000,1997-07-29T00:00:00.000Z,0,699:579
37230,490175000,1995-06-27T00:00:00.000Z,0,0:0
37231,490175000,2008-04-09T00:00:00.000Z,154600,1183:553
37232,490176000,2012-05-09T00:00:00.000Z,0,W2012:159
37233,490176000,1960-06-22T00:00:00.000Z,12000,359:467
37234,490176000,2017-07-12T00:00:00.000Z,185000,2017:2698
37235,490177000,1998-06-08T00:00:00.000Z,68000,723:244
37236,490177000,1987-08-10T00:00:00.000Z,47000,500:79
37237,490177000,1984-05-21T00:00:00.000Z,39000,0:0
37238,490178000,2015-07-30T00:00:00.000Z,200000,2015:2792
37239,490178000,1969-11-03T00:00:00.000Z,15882,312:422
37240,490179000,1992-09-16T00:00:00.000Z,50530,587:872
37241,490179000,1996-06-21T00:00:00.000Z,59000,674:143
37242,490180000,1977-12-13T00:00:00.000Z,31500,389:758
37243,490181000,2012-06-25T00:00:00.000Z,0,2012:2718
37244,490181000,1997-09-12T00:00:00.000Z,68700,703:25
37245,490181000,2016-08-05T00:00:00.000Z,0,2016:2987
37246,490181000,2018-02-27T00:00:00.000Z,0,2018:686
37247,490181000,1998-07-02T00:00:00.000Z,74500,726:100
37248,490181000,1994-02-03T00:00:00.000Z,65000,0:0
37249,490181000,2018-04-02T00:00:00.000Z,120000,2018:1103
37250,490181100,1999-03-30T00:00:00.000Z,85000,749:361
37251,490181100,1994-05-20T00:00:00.000Z,0,630:722
37252,490182000,1985-08-30T00:00:00.000Z,0,468:180
37253,490182000,2008-02-26T00:00:00.000Z,0,1177:832
37254,490182000,1971-10-04T00:00:00.000Z,19500,0:0
37255,490183000,1994-08-01T00:00:00.000Z,66000,636:121
37256,490183000,1976-05-19T00:00:00.000Z,13100,373:501
37257,490184000,1986-01-17T00:00:00.000Z,0,CO310:552
37258,490184000,2015-09-08T00:00:00.000Z,91000,2015:3341
37259,490184000,2016-10-28T00:00:00.000Z,0,2016:4171
37260,490184000,2014-07-18T00:00:00.000Z,0,W2014:300
37261,490184000,1993-09-01T00:00:00.000Z,37600,610:705
37262,490184000,2015-10-09T00:00:00.000Z,0,2015:3783
37263,490184001,2016-10-28T00:00:00.000Z,0,2016:4171
37264,490184001,2015-10-09T00:00:00.000Z,0,2015:3783
37265,490185000,2005-07-28T00:00:00.000Z,0,1040:764
37266,490185000,1995-01-21T00:00:00.000Z,0,CO312:95
37267,490186000,2013-07-22T00:00:00.000Z,0,2013:3561
37268,490186000,2011-07-25T00:00:00.000Z,0,2011:2624
37269,490186000,2010-08-16T00:00:00.000Z,0,W2010:106
37270,490186000,2008-03-21T00:00:00.000Z,0,1180:937
37271,490186000,2011-07-25T00:00:00.000Z,200000,2011:2625
37272,490186000,2010-11-12T00:00:00.000Z,80000,2010:4223
37273,490186000,2006-02-24T00:00:00.000Z,0,WB49:11
37274,490186000,1976-05-28T00:00:00.000Z,24900,374:95
37275,490187100,2013-02-26T00:00:00.000Z,237000,2013:940
37276,490187200,2012-11-13T00:00:00.000Z,244425,2012:5050
37277,490187300,2015-08-04T00:00:00.000Z,302000,2015:2863
37278,490187300,2013-01-31T00:00:00.000Z,239500,2013:552
37279,490188000,2005-10-11T00:00:00.000Z,0,1050:450
37280,490188000,1997-05-15T00:00:00.000Z,75000,693:826
37281,490188000,2003-03-06T00:00:00.000Z,139000,894:696
37282,490188000,1997-04-04T00:00:00.000Z,0,0:0
37283,490189000,2005-06-03T00:00:00.000Z,234000,1032:22
37284,490189000,2000-07-10T00:00:00.000Z,0,785:652
37285,490189000,1983-01-12T00:00:00.000Z,52000,434:596
37286,490189000,2014-06-25T00:00:00.000Z,213400,2014:2110
37287,490189000,2017-12-15T00:00:00.000Z,265000,2017:4713
37288,490190000,1972-08-29T00:00:00.000Z,18500,339:305
37289,490190000,1962-01-01T00:00:00.000Z,11500,CO375:263
37290,490191000,2004-07-01T00:00:00.000Z,161000,983:467
37291,490191000,2002-06-25T00:00:00.000Z,90000,858:4
37292,490191000,2012-06-15T00:00:00.000Z,187000,2012:2566
37293,490191000,1975-03-27T00:00:00.000Z,25000,363:235
37294,490191000,2014-11-25T00:00:00.000Z,0,2014:4092
37295,490192000,2014-09-12T00:00:00.000Z,216000,2014:3242
37296,490192000,2005-06-15T00:00:00.000Z,229900,1033:523
37297,490192000,2000-04-19T00:00:00.000Z,0,779:314
37298,490192000,1999-08-09T00:00:00.000Z,91500,762:729
37299,490192000,2010-06-17T00:00:00.000Z,219000,2010:2124
37300,490192000,2002-08-21T00:00:00.000Z,150000,865:779
37301,490192000,1978-08-01T00:00:00.000Z,38500,395:126
37302,490193000,2011-08-11T00:00:00.000Z,0,W2011:588
37303,490194000,2004-05-28T00:00:00.000Z,210000,977:633
37304,490194000,1978-08-31T00:00:00.000Z,37500,0:0
37305,490194000,2000-08-02T00:00:00.000Z,105000,787:796
37306,490194000,1986-10-03T00:00:00.000Z,0,484:672
37307,490195000,1988-12-15T00:00:00.000Z,0,450:441
37308,490195000,2017-08-18T00:00:00.000Z,242500,2017:3273
37309,490195000,2003-09-30T00:00:00.000Z,165000,937:760
37310,490195000,1984-05-29T00:00:00.000Z,62000,0:0
37311,490196000,2007-10-25T00:00:00.000Z,190000,1164:518
37312,490196000,2007-03-29T00:00:00.000Z,0,WB49:826
37313,490196000,1974-12-11T00:00:00.000Z,10600,361:396
37314,490196000,2015-10-14T00:00:00.000Z,236000,2015:3828
37315,490196000,2013-03-01T00:00:00.000Z,169500,2013:1030
37316,490197000,2011-08-10T00:00:00.000Z,0,2011:2883
37317,490197000,1990-12-18T00:00:00.000Z,88500,552:156
37318,490197000,2003-07-14T00:00:00.000Z,0,WB47:114
37319,490197000,1990-07-10T00:00:00.000Z,0,0:0
37320,490198000,1985-06-03T00:00:00.000Z,0,290:409
37321,490198000,2003-07-14T00:00:00.000Z,0,WB47:114
37322,490198000,1967-08-04T00:00:00.000Z,13600,0:0
37323,490199000,2006-03-03T00:00:00.000Z,0,1072:809
37324,490200000,2004-06-15T00:00:00.000Z,315000,980:714
37325,490200000,1995-09-12T00:00:00.000Z,106000,658:743
37326,490200000,2000-06-29T00:00:00.000Z,199900,784:604
37327,490200000,1989-10-30T00:00:00.000Z,99500,0:0
37328,490200100,2011-05-25T00:00:00.000Z,165000,2011:1845
37329,490200100,1990-11-05T00:00:00.000Z,0,550:697
37330,490200100,1983-03-25T00:00:00.000Z,58000,0:0
37331,490200100,2013-08-01T00:00:00.000Z,182500,2013:3784
37332,490200100,2011-03-14T00:00:00.000Z,0,2011:988
37333,490200200,2012-07-26T00:00:00.000Z,0,2012:3268
37334,490200200,2008-07-30T00:00:00.000Z,194900,2008:3797
37335,490200200,1996-06-27T00:00:00.000Z,89900,674:666
37336,490200200,1988-11-18T00:00:00.000Z,68500,0:0
37337,490200200,2012-07-26T00:00:00.000Z,160000,2012:3267
37338,490200200,2004-05-17T00:00:00.000Z,184900,975:56
37339,490200200,1999-08-06T00:00:00.000Z,98500,762:660
37340,490201000,2014-07-15T00:00:00.000Z,220000,2014:2416
37341,490201000,2014-07-15T00:00:00.000Z,220000,2014:2416
37342,490201000,2014-07-15T00:00:00.000Z,0,2014:286
37343,490202000,2012-06-06T00:00:00.000Z,0,2012:2417
37344,490202000,2007-11-01T00:00:00.000Z,460000,1165:425
37345,490202000,2013-05-24T00:00:00.000Z,440762,2013:2414
37346,490202000,2007-02-22T00:00:00.000Z,388000,1127:471
37347,490202000,1989-03-31T00:00:00.000Z,165000,526:239
37348,490202000,1986-11-05T00:00:00.000Z,109950,0:0
37349,490202100,2001-06-26T00:00:00.000Z,99500,813:815
37350,490202100,1993-06-10T00:00:00.000Z,69500,604:612
37351,490202100,2004-02-26T00:00:00.000Z,132000,960:745
37352,490202100,1983-03-31T00:00:00.000Z,50000,0:0
37353,490202200,1998-10-02T00:00:00.000Z,69000,734:628
37354,490202200,1981-05-29T00:00:00.000Z,46000,0:0
37355,490202200,1987-10-20T00:00:00.000Z,58500,503:96
37356,490203000,1997-11-25T00:00:00.000Z,88000,707:401
37357,490203000,2005-03-31T00:00:00.000Z,225000,1022:366
37358,490203000,2016-09-01T00:00:00.000Z,295500,2016:3386
37359,490204000,1976-06-21T00:00:00.000Z,34000,375:91
37360,490205000,1990-05-15T00:00:00.000Z,99500,542:587
37361,490205000,1970-11-02T00:00:00.000Z,25000,321:122
37362,490206000,2012-06-29T00:00:00.000Z,0,W2012:244
37363,490206000,2009-11-12T00:00:00.000Z,0,W2009:6567
37364,490206000,1966-06-02T00:00:00.000Z,16700,278:5
37365,490206000,2013-08-27T00:00:00.000Z,213000,2013:4255
37366,490206000,2011-12-13T00:00:00.000Z,0,W2011:672
37367,490207000,2017-11-03T00:00:00.000Z,0,2017:4264
37368,490207000,1961-01-01T00:00:00.000Z,13750,373:193
37369,490208000,2015-04-03T00:00:00.000Z,0,W2015:163
37370,490208000,2014-01-28T00:00:00.000Z,0,2014:276
37371,490209000,2014-01-28T00:00:00.000Z,0,2014:277
37372,490209000,1967-05-01T00:00:00.000Z,20500,287:267
37373,490209000,2014-01-28T00:00:00.000Z,0,2014:278
37374,490210000,1977-03-02T00:00:00.000Z,35500,382:307
37375,490211000,1998-07-10T00:00:00.000Z,57000,726:603
37376,490211000,1997-05-29T00:00:00.000Z,0,CO380:593
37377,490211000,1983-12-29T00:00:00.000Z,0,0:0
37378,490212000,1976-11-12T00:00:00.000Z,39000,380:175
37379,490212000,2007-12-21T00:00:00.000Z,0,WB50:350
37380,490213000,2007-08-06T00:00:00.000Z,0,1154:313
37381,490213000,2003-11-10T00:00:00.000Z,267500,945:741
37382,490213000,2001-04-06T00:00:00.000Z,109300,805:273
37383,490213000,1989-06-15T00:00:00.000Z,79000,529:685
37384,490213000,1976-08-19T00:00:00.000Z,36000,0:0
37385,490213000,2015-07-17T00:00:00.000Z,0,2015:2611
37386,490214000,2012-10-01T00:00:00.000Z,0,2012:4412
37387,490214000,1993-09-30T00:00:00.000Z,92000,0:0
37388,490214000,2000-08-15T00:00:00.000Z,196000,788:585
37389,490214000,1997-04-07T00:00:00.000Z,102000,691:161
37390,490215000,2000-08-15T00:00:00.000Z,196000,788:585
37391,490215000,1997-04-07T00:00:00.000Z,102000,691:161
37392,490215000,2012-10-01T00:00:00.000Z,0,2012:4412
37393,490215000,1993-09-30T00:00:00.000Z,92000,0:0
37394,490216000,1995-09-21T00:00:00.000Z,67000,659:374
37395,490216000,1976-09-17T00:00:00.000Z,31000,378:515
37396,490217000,2016-05-11T00:00:00.000Z,0,403:702
37397,490217000,2017-08-11T00:00:00.000Z,218000,2017:3188
37398,490217000,1979-07-03T00:00:00.000Z,48800,403:702
37399,490217000,2017-03-30T00:00:00.000Z,0,2017:260
37400,490218000,2015-03-21T00:00:00.000Z,0,257:63
37401,490218000,1964-08-26T00:00:00.000Z,2000,257:63
37402,490219000,2006-02-27T00:00:00.000Z,274000,1071:124
37403,490219000,2004-01-20T00:00:00.000Z,225000,955:376
37404,490219000,1993-03-03T00:00:00.000Z,123000,598:53
37405,490219000,1964-08-28T00:00:00.000Z,15400,0:0
37406,490220000,1999-02-22T00:00:00.000Z,0,WB 43:15
37407,490220000,1983-04-29T00:00:00.000Z,64000,437:397
37408,490220000,2003-06-13T00:00:00.000Z,0,913:539
37409,490221000,2017-08-14T00:00:00.000Z,0,2017:115
37410,490221000,1968-10-18T00:00:00.000Z,21000,302:429
37411,490221000,2017-08-14T00:00:00.000Z,0,2017:117
37412,490222000,2014-03-28T00:00:00.000Z,0,W2014:137
37413,490222000,1964-01-10T00:00:00.000Z,16000,249:94
37414,490222000,1986-08-20T00:00:00.000Z,68900,482:120
37415,490223000,1962-01-01T00:00:00.000Z,14000,376:404
37416,490224000,2000-05-24T00:00:00.000Z,0,781:437
37417,490224000,1962-01-01T00:00:00.000Z,14000,377:142
37418,490225000,1900-01-01T00:00:00.000Z,0,0:0
37419,490226000,1988-04-29T00:00:00.000Z,80000,510:695
37420,490226000,1981-07-31T00:00:00.000Z,124000,422:487
37421,490226100,2005-04-12T00:00:00.000Z,196500,1024:150
37422,490226100,1984-12-28T00:00:00.000Z,68000,459:6
37423,490226100,1981-07-31T00:00:00.000Z,124000,0:0
37424,490226100,2017-09-18T00:00:00.000Z,0,2017:3655
37425,490226100,2014-09-02T00:00:00.000Z,300000,2014:3113
37426,490226100,2005-04-12T00:00:00.000Z,196500,1024:150
37427,490226100,2000-03-15T00:00:00.000Z,115000,776:914
37428,490226200,1974-08-15T00:00:00.000Z,29500,359:243
37429,490227000,1973-12-04T00:00:00.000Z,4000,353:12
37430,490228000,1994-11-21T00:00:00.000Z,0,643:64
37431,490228000,1994-11-21T00:00:00.000Z,0,0:0
37432,490228000,2012-12-21T00:00:00.000Z,0,2012:5659
37433,490229000,2009-02-27T00:00:00.000Z,0,2009:712
37434,490229000,2002-04-10T00:00:00.000Z,159900,848:97
37435,490229000,2006-07-03T00:00:00.000Z,0,1094:693
37436,490229000,1987-04-01T00:00:00.000Z,0,368:179
37437,490229000,1975-09-16T00:00:00.000Z,39000,0:0
37438,490229100,1980-07-16T00:00:00.000Z,110000,412:314
37439,490229100,1986-03-18T00:00:00.000Z,65000,475:198
37440,490229101,2013-08-12T00:00:00.000Z,0,2013:3974
37441,490229101,2006-05-25T00:00:00.000Z,262500,1084:84
37442,490229101,2000-09-15T00:00:00.000Z,102767,790:600
37443,490229101,2007-03-02T00:00:00.000Z,0,1129:683
37444,490229101,1995-06-15T00:00:00.000Z,82500,653:345
37445,490229101,1983-02-15T00:00:00.000Z,0,0:0
37446,490229110,1980-10-15T00:00:00.000Z,48000,415:66
37447,490229110,2015-07-27T00:00:00.000Z,244000,2015:2734
37448,490229110,2015-07-21T00:00:00.000Z,100000,2015:2660
37449,490229120,1976-11-10T00:00:00.000Z,22900,380:135
37450,490229120,1988-03-07T00:00:00.000Z,0,508:144
37451,490229130,2011-04-28T00:00:00.000Z,212000,2011:1571
37452,490229130,1996-02-29T00:00:00.000Z,80500,667:297
37453,490229130,2000-03-31T00:00:00.000Z,130000,778:202
37454,490229130,1995-07-28T00:00:00.000Z,0,0:0
37455,490229140,2006-08-17T00:00:00.000Z,0,1104:55
37456,490229140,1971-09-08T00:00:00.000Z,25000,0:0
37457,490229140,2001-08-16T00:00:00.000Z,0,819:337
37458,490229140,1995-04-03T00:00:00.000Z,75000,649:402
37459,490229150,1996-05-24T00:00:00.000Z,84000,672:156
37460,490229150,2013-07-31T00:00:00.000Z,0,2013:3765
37461,490229150,1993-09-17T00:00:00.000Z,0,611:835
37462,490229160,1997-06-13T00:00:00.000Z,0,696:72
37463,490229160,1991-02-28T00:00:00.000Z,0,WB33:651
37464,490229200,1972-10-05T00:00:00.000Z,25000,340:425
37465,490229200,2002-03-29T00:00:00.000Z,45000,846:245
37466,490229200,2017-04-28T00:00:00.000Z,186000,2017:1567
37467,490229300,2008-07-30T00:00:00.000Z,0,2008:3783
37468,490229300,2001-06-08T00:00:00.000Z,0,811:869
37469,490229300,1998-06-01T00:00:00.000Z,87000,722:429
37470,490229300,2007-11-07T00:00:00.000Z,0,WB50:247
37471,490229300,1986-03-28T00:00:00.000Z,65000,475:459
37472,490229300,1986-03-18T00:00:00.000Z,65000,0:0
37473,490229300,2015-06-09T00:00:00.000Z,176740,2015:1991
37474,490229400,1976-03-16T00:00:00.000Z,31500,372:105
37475,490229500,2013-09-19T00:00:00.000Z,145000,2013:4666
37476,490229500,2013-07-09T00:00:00.000Z,230353,2013:3250
37477,490229500,1993-09-28T00:00:00.000Z,0,612:682
37478,490229500,1988-05-06T00:00:00.000Z,0,511:115
37479,490229600,1984-04-04T00:00:00.000Z,132500,448:823
37480,490229600,1999-10-08T00:00:00.000Z,89000,767:180
37481,490229700,1999-10-08T00:00:00.000Z,89000,767:177
37482,490229700,1984-04-04T00:00:00.000Z,132500,448:823
37483,490229800,1969-10-30T00:00:00.000Z,37700,312:386
37484,490229800,2006-01-12T00:00:00.000Z,100000,1065:971
37485,4902298A0,2011-11-07T00:00:00.000Z,0,2011:3945
37486,490229900,2010-10-22T00:00:00.000Z,121500,2010:3951
37487,490229900,1993-09-17T00:00:00.000Z,0,0:0
37488,490229900,2010-06-07T00:00:00.000Z,132829,2010:1986
37489,490229900,1994-11-01T00:00:00.000Z,85000,642:26
37490,490230000,2012-12-21T00:00:00.000Z,0,2012:5658
37491,490230000,1994-11-21T00:00:00.000Z,0,643:64
37492,490230000,1994-11-21T00:00:00.000Z,0,0:0
37493,490231000,2012-06-05T00:00:00.000Z,0,W2012:205
37494,490231000,2010-12-20T00:00:00.000Z,628680,2010:4677
37495,490231000,1977-02-24T00:00:00.000Z,55000,382:205
37496,490231000,2014-10-02T00:00:00.000Z,788000,2014:3474
37497,490232000,1992-12-11T00:00:00.000Z,0,593:743
37498,490233000,2003-06-18T00:00:00.000Z,385000,914:561
37499,490233000,1983-08-24T00:00:00.000Z,115000,0:0
37500,490233000,2003-01-14T00:00:00.000Z,1000,886:520
37501,490233000,1986-11-21T00:00:00.000Z,135000,486:754
37502,490234000,2006-10-31T00:00:00.000Z,686000,1114:434
37503,490234000,2012-05-01T00:00:00.000Z,0,2012:1771
37504,490234000,1982-04-01T00:00:00.000Z,0,C352:26
37505,490234000,1959-01-01T00:00:00.000Z,16000,0:0
37506,490235000,2012-05-01T00:00:00.000Z,0,2012:1771
37507,490235000,1982-04-01T00:00:00.000Z,0,C352:26
37508,490235000,2006-10-31T00:00:00.000Z,686000,1114:434
37509,490235000,1959-01-01T00:00:00.000Z,16000,0:0
37510,490235100,2012-05-01T00:00:00.000Z,0,2012:1771
37511,490235100,1959-01-01T00:00:00.000Z,16000,0:0
37512,490235100,2006-10-31T00:00:00.000Z,686000,1114:434
37513,490235100,1982-04-01T00:00:00.000Z,0,C352:26
37514,490236000,2001-04-03T00:00:00.000Z,420000,804:847
37515,490236000,2016-07-11T00:00:00.000Z,530000,2016:2562
37516,490236000,2008-03-13T00:00:00.000Z,1171000,1179:894
37517,490236000,1986-10-06T00:00:00.000Z,102800,484:726
37518,490237000,2007-08-13T00:00:00.000Z,800000,1155:387
37519,490237000,2004-02-02T00:00:00.000Z,0,957:57
37520,490237000,1975-10-27T00:00:00.000Z,42000,369:156
37521,490238000,1992-07-23T00:00:00.000Z,0,584:382
37522,490238000,1984-01-03T00:00:00.000Z,30000,446:260
37523,490239000,1984-01-03T00:00:00.000Z,30000,0:0
37524,490239000,1992-07-23T00:00:00.000Z,0,584:382
37525,490241000,2005-10-31T00:00:00.000Z,2200000,1054:149
37526,490241000,1977-08-03T00:00:00.000Z,54000,386:613
37527,490243000,1977-04-01T00:00:00.000Z,68000,383:56
37528,490243000,2008-12-15T00:00:00.000Z,0,W2008:6116
37529,490244000,1995-02-13T00:00:00.000Z,0,647:100
37530,490244000,1992-12-29T00:00:00.000Z,0,594:774
37531,490244000,2017-01-23T00:00:00.000Z,0,2017:254
37532,490244100,2013-11-15T00:00:00.000Z,0,2013:5570
37533,500001000,1991-03-15T00:00:00.000Z,0,0:0
37534,500001100,1991-09-05T00:00:00.000Z,8154,553:676
37535,500001100,1978-09-29T00:00:00.000Z,35500,396:722
37536,500001200,1978-09-29T00:00:00.000Z,35500,0:0
37537,500001200,1991-09-05T00:00:00.000Z,8154,396:722
37538,500002000,1991-09-05T00:00:00.000Z,8154,396:722
37539,500002000,1978-09-29T00:00:00.000Z,35500,0:0
37540,500003000,1991-02-12T00:00:00.000Z,8533,554:357
37541,500003000,1995-10-16T00:00:00.000Z,69900,660:802
37542,500004000,2014-06-06T00:00:00.000Z,206000,2014:1866
37543,500004000,1993-06-01T00:00:00.000Z,85000,604:36
37544,500004000,2001-09-07T00:00:00.000Z,110081,821:585
37545,500004000,1960-09-23T00:00:00.000Z,13500,0:0
37546,500005000,2014-09-11T00:00:00.000Z,0,2014:3234
37547,500005000,1985-11-12T00:00:00.000Z,92000,471:110
37548,500005000,2012-06-26T00:00:00.000Z,425000,2012:2744
37549,500005000,1987-12-21T00:00:00.000Z,105000,505:346
37550,500005100,2004-08-02T00:00:00.000Z,300000,988:500
37551,500005100,1985-11-14T00:00:00.000Z,33000,0:0
37552,500005100,1987-08-03T00:00:00.000Z,87500,499:705
37553,500005200,1987-08-03T00:00:00.000Z,87500,499:705
37554,500005200,2004-08-02T00:00:00.000Z,300000,988:500
37555,500005200,1985-11-14T00:00:00.000Z,33000,0:0
37556,500005300,2001-08-16T00:00:00.000Z,137000,819:293
37557,500005300,1986-07-30T00:00:00.000Z,14000,0:0
37558,500005300,1991-10-01T00:00:00.000Z,0,480:852
37559,500006000,2002-12-23T00:00:00.000Z,0,883:823
37560,500006000,1992-12-29T00:00:00.000Z,0,594:774
37561,500006000,2014-09-11T00:00:00.000Z,0,2014:3234
37562,500006000,1991-03-22T00:00:00.000Z,45454,0:0
37563,500007000,2014-09-11T00:00:00.000Z,0,2014:3234
37564,500007000,2002-12-23T00:00:00.000Z,0,883:823
37565,500007000,1992-12-29T00:00:00.000Z,0,594:774
37566,500007000,1991-03-22T00:00:00.000Z,45454,0:0
37567,500008000,2002-12-23T00:00:00.000Z,0,883:823
37568,500008000,1991-03-22T00:00:00.000Z,45454,0:0
37569,500008000,2014-09-11T00:00:00.000Z,0,2014:3234
37570,500008000,1992-12-29T00:00:00.000Z,0,594:774
37571,500009000,2014-09-11T00:00:00.000Z,0,2014:3234
37572,500009000,1992-12-29T00:00:00.000Z,0,594:774
37573,500009000,2002-12-23T00:00:00.000Z,0,883:823
37574,500009000,1991-03-22T00:00:00.000Z,45454,0:0
37575,500012000,1993-12-30T00:00:00.000Z,0,620:523
37576,500012100,1987-11-06T00:00:00.000Z,185000,503:713
37577,500013000,1992-12-29T00:00:00.000Z,0,594:774
37578,500013000,1984-01-04T00:00:00.000Z,35000,446:313
37579,500015000,2001-01-26T00:00:00.000Z,0,799:159
